Molecule ChEMBL ID,Molecule Name,Standardized_Smiles,pChEMBL Value,Molecular_Weight,AlogP,AlogP,HBD,HBA,RO5_Violations
CHEMBL205940,,CNC(=O)Oc1ccc2c(c1)C1(C)CCOC1N2C,7.25,172.1,1.86,1.9,5.0,5.0,0.0
CHEMBL178294,,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,7.25,162.07999999999998,4.0,1.2,5.0,5.0,0.0
CHEMBL5205489,,Nc1nn(-c2c3c(nc4ccc(N+(=O)O-)cc24)CCCC3)c2ncccc12,7.25,108.06,3.34,0.4,4.0,4.0,0.0
CHEMBL5219452,,CNC(=O)Oc1cccc2c1CCC1C2CCN1CCC1CCCCC1,7.24,252.18,4.48,6.4,4.0,4.0,1.0
CHEMBL3289937,,CN1C/C(=C/c2ccc(N(C)C)cc2N+(=O)O-)C(=O)/C(=C/c2ccc(N(C)C)cc2N+(=O)O-)C1,7.24,294.17,3.62,2.0,10.0,10.0,1.0
CHEMBL4171947,,CC(C)NC(=O)c1cc2c(OC(=O)N(C)C)cccc2n+(C)c1,7.24,172.1,1.86,1.9,5.0,5.0,0.0
CHEMBL3416997,,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCCC2)CC1,7.24,299.64,5.58,7.7,4.0,4.0,1.0
CHEMBL4757922,,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,7.24,332.21999999999997,7.26,7.4,6.0,6.0,2.0
CHEMBL4793341,,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,7.24,185.09,3.95,2.4,3.0,3.0,0.0
CHEMBL218940,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCC3,7.24,220.14000000000001,3.95,3.9,5.0,5.0,0.0
CHEMBL168938,,COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3ccccc3)CC1)C2,7.24,206.13,4.28,4.2,4.0,4.0,0.0
CHEMBL1083375,,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C1C2,7.24,252.18,4.65,6.4,4.0,4.0,1.0
CHEMBL5189021,,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N4CCCCC4)ccc3n2CCC(C)C)cc1,7.24,316.21999999999997,7.36,7.9,5.0,5.0,1.0
CHEMBL3621332,,CCN+1(Cc2ccccc2N+(=O)O-)CCCCCCN+(CC)(Cc2ccccc2N+(=O)O-)CCCCCn2c(=O)cc(C)n(c2=O)CCCCC1,7.23,428.27000000000004,7.12,7.3,10.0,10.0,2.0
CHEMBL4446287,,CN(Cc1ccnc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)c1)Cc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,7.23,294.21,6.17,5.5,7.0,7.0,2.0
CHEMBL5594238,,O=C(NCCCCCNc1c2c(nc3cc(Br)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3nH2)cc1,7.23,248.01000000000002,7.79,3.9,4.0,4.0,0.0
CHEMBL5400395,,Cc1cc(=O)nHc2c1C(=O)C(NCCCCNc1c3c(nc4ccccc14)CCCC3)=CC2=O,7.23,232.15,3.86,4.4,4.0,5.0,0.0
CHEMBL74809,,O=C(CCC1CCN(Cc2cccc(Cl)c2)CC1)c1ccc2c(c1)CCN2,7.23,211.57999999999998,5.18,5.2,3.0,3.0,1.0
CHEMBL219316,,COc1cc(CCC(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,7.23,302.18,4.5,4.1,7.0,8.0,1.0
CHEMBL183813,,COc1ccc(-c2cc3c(c(=O)o2)CC2(O)C4(C)CCC(=O)C(C)(C)C4(O)CCC2(C)O3)cc1,7.22,288.15999999999997,3.66,5.0,6.0,6.0,1.0
CHEMBL4070471,,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccn+(Cc3ccc(N+(=O)O-)cc3)cc1)C2,7.22,178.07999999999998,3.77,0.7,6.0,6.0,1.0
CHEMBL158946,,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,7.22,223.99,3.37,2.9,4.0,4.0,0.0
CHEMBL1783520,,CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CS1,7.22,452.38,5.68,8.0,4.0,4.0,1.0
CHEMBL4522757,,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)NCCNc1c2c(nc3ccccc13)CCCC2,7.22,180.12,5.93,3.4,4.0,4.0,0.0
CHEMBL3338389,,C/C=C1\C2C=C(C)CC1(NC1OCC3=C4CC(C)(C)C(O)C4C(C)CCC31O)c1ccc(=O)nHc1C2,7.22,378.26,3.85,8.0,5.0,5.0,1.0
CHEMBL64011,,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCCN4CCOCC4)ccc3N(C)C12,7.22,356.25,4.21,7.8,7.0,7.0,2.0
CHEMBL390247,,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2cccs2)=CC1=O)Cc1cccs1,7.22,376.28000000000003,6.37,8.0,6.0,6.0,2.0
CHEMBL4084371,,CC(=O)c1cn+(Cc2ccccc2C)ccc1CC1Cc2cc3c(cc2C1=O)OCO3,7.22,172.09,3.86,2.5,4.0,4.0,0.0
CHEMBL5405755,,CCOC(=O)C1=C(C)N(CCC2CCN(Cc3ccccc3)CC2)C(=O)NC1c1coc2c(Cl)cc(Cl)cc2c1=O,7.22,369.09000000000003,6.31,6.7,6.0,7.0,2.0
CHEMBL187404,,c1cc(Cn+2ccc(N3CCCCC3)cc2)cc(-c2cccc(Cn+3ccc(N4CCCCC4)cc3)c2)c1,7.22,172.14000000000001,6.01,5.4,2.0,2.0,1.0
CHEMBL4515881,,O=C(CNc1ccc(F)cc1)Nc1ccc2oc(=O)ccc2c1,7.21,103.03999999999999,2.98,-0.6,4.0,4.0,0.0
CHEMBL2234532,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCC3,7.21,220.14000000000001,3.95,3.9,5.0,5.0,0.0
CHEMBL1771556,,COc1cc2c(cc1OC)CN(c1ccn+(Cc3ccc(Cn+4ccc(N5CCCCC5)cc4)cc3)cc1)CC2,7.21,204.14000000000001,4.93,4.4,4.0,4.0,0.0
CHEMBL1084881,,CCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CCC)C1C2,7.21,252.18,4.65,6.4,4.0,4.0,1.0
CHEMBL389825,,COc1ccccc1CN(C)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,7.21,150.07,5.12,0.7,5.0,5.0,0.0
CHEMBL5199151,,COC(=O)/C=C/c1ccc(OCCCCCN2CCN(CC(=O)Nc3c4c(nc5ccccc35)CCCC4)CC2)c(OC)c1,7.21,362.23,5.11,6.6,8.0,8.0,2.0
CHEMBL5172647,,COc1cc2nc3c(c(N4CCOCC4)c2cc1OC)CCCC3,7.21,182.10999999999999,2.97,3.2,4.0,4.0,0.0
CHEMBL91432,,CCCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)nHnc1-c1ccccc1,7.21,160.13,5.23,4.9,2.0,2.0,0.0
CHEMBL4552440,,NC(Cc1cnHc2ccccc12)C(=O)NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,7.21,225.58999999999997,5.13,4.9,4.0,4.0,0.0
CHEMBL2448609,,Cc1ccc(C(=O)OC(C(=O)O)C(OC(=O)c2ccc(C)cc2)C(=O)O)cc1,7.21,224.07999999999998,,0.0,8.0,8.0,1.0
CHEMBL243270,,CCN(CCNC1=CC(=O)C(NCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,7.21,336.22,3.15,5.8,8.0,8.0,2.0
CHEMBL3752356,,COc1cccc2cc(CNCCCCCCNc3c4c(nc5ccccc35)CCC4)oc12,7.2,176.13,6.24,4.4,3.0,3.0,0.0
CHEMBL222818,,CCN(CCCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,7.2,372.25,9.34,7.3,8.0,8.0,2.0
CHEMBL4098654,,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,7.2,296.15,5.29,2.4,9.0,9.0,1.0
CHEMBL4545532,,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,7.2,288.21,8.85,7.9,4.0,4.0,1.0
CHEMBL464427,,CCN(CC)Cc1ccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)cc1,7.2,194.11999999999998,4.37,3.7,4.0,4.0,0.0
CHEMBL310918,,O=C(CCC1CCN(Cc2cccc(N+(=O)O-)c2)CC1)c1ccc2c(c1)CCN2,7.19,222.14,4.44,3.1,6.0,6.0,1.0
CHEMBL340621,,O=C(c1ccncc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,7.19,152.11,5.03,3.4,3.0,3.0,0.0
CHEMBL3122167,,CCNC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,7.19,151.53,4.66,2.7,3.0,3.0,0.0
CHEMBL3604196,,CN(C)c1ccc(C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,7.19,214.16,5.58,5.1,4.0,4.0,1.0
CHEMBL121810,GANSTIGMINE,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)OC1N2C,7.19,210.13,4.16,2.6,6.0,6.0,1.0
CHEMBL5566825,,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3nH2)cc1,7.19,227.57999999999998,8.07,4.7,4.0,4.0,0.0
CHEMBL1651136,,COc1ccccc1CN1CCC(CCC(=O)c2cc3c4c(ccn4C(=O)CC3)c2)CC1,7.19,218.14,5.11,4.7,4.0,4.0,0.0
CHEMBL141167,,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1cccc(F)c1,7.19,183.12,4.48,3.9,3.0,3.0,0.0
CHEMBL4216066,,COc1cc(/C=C/C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1O,7.19,272.17,5.64,4.9,5.0,6.0,0.0
CHEMBL5409365,,FC(F)(F)c1ccc(-c2nnc(CNC3CCN(Cc4ccccc4)C3)o2)cc1,7.19,169.09,4.12,2.9,2.0,2.0,0.0
CHEMBL4205764,,Cc1cc(=O)oc2cc(OCc3ccn+(Cc4ccccc4F)cc3)ccc12,7.18,87.03,4.16,0.5,2.0,2.0,0.0
CHEMBL4792354,,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,7.18,309.19,2.88,1.1,9.0,9.0,1.0
CHEMBL4212713,,C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,7.18,156.1,1.06,2.4,4.0,4.0,0.0
CHEMBL61850,,Nc1c2c(nc3cc(Br)ccc13)CCCC2,7.18,129.94,3.46,2.2,1.0,1.0,0.0
CHEMBL1204296,,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)nHnc1-c1ccccc1,7.18,148.12,4.84,4.4,2.0,2.0,0.0
CHEMBL5279409,,O=C1Cc2cc(N3C(=O)c4ccccc4C3=O)ccc2CN1C(=O)c1ccccc1,7.18,164.08,3.21,0.4,6.0,6.0,1.0
CHEMBL86835,,CN1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)CCO3)CC1,7.18,190.13,4.64,4.7,3.0,3.0,0.0
CHEMBL1940615,,CCN(CCCCCCNC1=CC(=O)C(OC)=CC1=O)Cc1ccccc1OC,7.18,296.19,3.23,5.9,6.0,6.0,2.0
CHEMBL1085858,,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCN2c1ccccc1,7.17,176.13,6.26,4.4,3.0,3.0,0.0
CHEMBL4750278,,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccc(OC)c(OC)c1,7.17,290.19,2.74,1.1,9.0,9.0,1.0
CHEMBL1773485,,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCN3CCC(n4c(=O)nHc5ccccc54)CC3)cc2)cc1,7.17,220.14000000000001,6.3,3.9,5.0,5.0,0.0
CHEMBL5187436,,CC(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccc(-c2ccccc2)cc1,7.17,104.07,6.2,1.4,3.0,3.0,0.0
CHEMBL1084366,,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,7.17,236.14000000000001,7.03,3.4,6.0,6.0,1.0
CHEMBL3764211,,Cc1cc(=O)oc2cc(CNCCC3CCN(Cc4ccccc4)CC3)ccc12,7.17,164.12,4.49,3.9,3.0,3.0,0.0
CHEMBL286690,,CCN1CCC2(C)c3cc(OC(=O)NCc4ccccc4)ccc3CC12,7.16,180.12,3.88,3.4,4.0,4.0,0.0
CHEMBL128452,,CCCCNC(=O)Oc1cccc(CN(CCC)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,7.16,236.14000000000001,6.52,3.4,6.0,6.0,1.0
CHEMBL4752715,,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)c(F)c1,7.16,138.08,3.33,2.4,2.0,2.0,0.0
CHEMBL1085382,,CCN1CCC2(C)c3cc(OC(=O)NCc4ccccc4)ccc3CC12,7.16,180.12,3.88,3.4,4.0,4.0,0.0
CHEMBL224158,,O=C(CCc1cnHc2ccccc12)NCCCCCNc1c2c(nc3ccccc13)CCCC2,7.16,188.14000000000001,5.93,4.9,3.0,3.0,0.0
CHEMBL4541558,,NC(Cc1cnHc2ccccc12)C(=O)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,7.16,213.57999999999998,4.74,4.4,4.0,4.0,0.0
CHEMBL2441667,,COc1cccc(CCCCCCc2cccc(OC)n+2C)n+1C,7.16,152.1,2.7,4.0,2.0,2.0,0.0
CHEMBL1819169,,c1ccc2c(NCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,7.16,212.16,4.42,5.9,3.0,3.0,1.0
CHEMBL4083039,,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccn+(Cc3ccc(Br)cc3)cc1)C2,7.16,199.96,4.62,2.5,3.0,3.0,0.0
CHEMBL3416996,,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCC2)CC1,7.16,275.62,4.8,6.7,4.0,4.0,1.0
CHEMBL1783519,,CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)CCN6C(=O)c7ccccc7C6=O)C(O)CC3(C)C5CCC4C2(C)CS1,7.16,534.42,6.34,8.0,7.0,7.0,3.0
CHEMBL4797335,,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccc(OC)cc1,7.16,290.19,2.74,1.1,9.0,9.0,1.0
CHEMBL4159243,,COC(=O)c1ccccc1Cn+1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c(C(=O)Oc2c(Cl)cc(Cl)cc2Cl)c1,7.16,338.45,6.6,3.9,7.0,7.0,1.0
CHEMBL369661,,Nc1c2c(nc3c(Cl)cccc13)CCCC2,7.16,97.5,3.35,2.5,1.0,1.0,0.0
CHEMBL2088786,,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1N,7.16,214.17000000000002,3.9,4.5,4.0,5.0,0.0
CHEMBL392324,,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(Br)cc1,7.16,256.03,4.69,5.4,3.0,3.0,1.0
CHEMBL2441675,,COc1cc2c(cc1OC)C(=O)C(CCCCCCc1cccc(OC)n+1C)C2,7.16,220.13,4.09,4.5,4.0,4.0,0.0
CHEMBL270349,,CC(C)(CON+(=O)O-)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,7.16,250.15,3.27,3.1,7.0,7.0,1.0
CHEMBL65585,,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCCCCCN4CCOCC4)ccc3N(C)C12,7.16,392.28000000000003,5.38,8.0,7.0,7.0,2.0
CHEMBL450990,,CCN(CCCCCCN1CCN(CCCCCCN(CC)Cc2ccccc2OC)C(=O)C1=O)Cc1ccccc1OC,7.16,408.28000000000003,5.84,8.0,8.0,8.0,2.0
CHEMBL157327,,Cc1ccc2c(c1)C(=O)C(C)C2,7.16,76.05,2.37,2.0,1.0,1.0,0.0
CHEMBL4792460,,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,7.16,320.21,6.87,6.9,6.0,6.0,2.0
CHEMBL490338,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(-c2ccccc2)cc1)CCCC3,7.15,192.13,5.6,3.9,4.0,4.0,0.0
CHEMBL4166513,,COc1ccc2c(c1)CCC(Cc1ccn+(Cc3cccc(Cl)c3)cc1C(C)=O)C2=O,7.15,191.54000000000002,4.87,3.8,2.0,3.0,0.0
CHEMBL2064466,,CN(CCC(=O)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)c1ccccc1,7.15,240.17999999999998,4.2,5.3,5.0,5.0,1.0
CHEMBL2018162,,CCC1CC2CN3CCc4c(nHc5cc(C6CC7C(C(=O)OC)C(Cc8c6nHc6ccccc86)N(C)CC7CC)ccc45)C(C(=O)OC)(C2)C13,7.15,404.28,6.56,8.0,6.0,6.0,2.0
CHEMBL4564320,,COc1ccc(C2SCC(=O)N2c2ccc3oc(=O)ccc3c2)cc1,7.15,142.11,3.58,0.2,4.0,4.0,0.0
CHEMBL1084095,,CN(C)CCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.15,208.17000000000002,5.82,6.9,2.0,2.0,1.0
CHEMBL61274,,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1,7.14,216.15,4.22,4.9,4.0,4.0,0.0
CHEMBL3919441,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)n3)CC1)C2,7.14,218.14,4.06,4.7,4.0,4.0,0.0
CHEMBL174710,,COc1ccccc1CN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(Cc1ccccc1OC)C(C)C)C(C)C,7.14,504.36,9.2,8.0,8.0,8.0,3.0
CHEMBL449941,,CCN(CCCCCCN1CCN(CCCCCCN(CC)Cc2ccccc2OC)C1=O)Cc1ccccc1OC,7.14,380.27000000000004,6.91,8.0,7.0,7.0,2.0
CHEMBL4858901,,Cc1ccc2c(N)c3c(nc2c1)CCCC3,7.14,74.06,3.0,2.2,1.0,1.0,0.0
CHEMBL4762860,,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccc(OC)cc1,7.14,262.18,2.73,1.1,8.0,8.0,1.0
CHEMBL3353040,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CC4C=C(C)CC5C4)c3C(C1)C2,7.14,387.16,11.95,8.0,2.0,2.0,1.0
CHEMBL154972,,N#CC(C#N)=C1Nc2ccccc2N1CCNCc1ccc(CN2CCCCC2)o1,7.14,240.19,3.55,4.7,6.0,6.0,1.0
CHEMBL384886,,COc1cc(CCC(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,7.14,290.16999999999996,4.11,3.6,7.0,8.0,1.0
CHEMBL243274,,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2C)=CC1=O)Cc1ccccc1C,7.14,400.3,6.87,8.0,6.0,6.0,2.0
CHEMBL4215217,,COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,7.13,219.56,5.98,3.2,5.0,5.0,0.0
CHEMBL218443,,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2)=CC1=O)Cc1ccccc1,7.13,376.28000000000003,6.25,8.0,6.0,6.0,2.0
CHEMBL4779999,,Brc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,7.13,143.95000000000002,3.22,1.9,2.0,2.0,0.0
CHEMBL13206,,CN(C)Cc1ccc(CSCCN/C=C(/NCCSCc2ccc(CN(C)C)o2)N+(=O)O-)o1,7.13,334.31,3.42,4.5,7.0,7.0,1.0
CHEMBL1204162,,c1ccc(CN2CCC(CCN=c3cc4c(nnH3)-c3ccccc3C4)CC2)cc1,7.13,136.11,4.18,3.9,2.0,2.0,0.0
CHEMBL209392,,N#Cc1ccccc1-c1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,7.13,164.1,6.41,2.6,3.0,3.0,0.0
CHEMBL2047528,,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,7.13,224.13,6.2,2.9,6.0,6.0,1.0
CHEMBL76014,,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCC4)c3c(nc2c1)CCC3,7.12,184.15,7.23,5.9,2.0,2.0,1.0
CHEMBL4563209,,NC(Cc1cnHc2ccccc12)C(=O)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,7.12,237.60000000000002,5.52,5.4,4.0,4.0,1.0
CHEMBL576005,,CC1CCCC(C)N1S(C)(=O)=O,7.12,174.15,1.21,2.7,2.0,3.0,0.0
CHEMBL321605,,CN(C)Cc1ccc(CSCCNc2cc(NN)c(N+(=O)O-)cc2N+(=O)O-)o1,7.12,252.18,2.79,-0.8,9.0,10.0,1.0
CHEMBL4752188,,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,7.12,349.21000000000004,3.25,1.6,10.0,10.0,1.0
CHEMBL3604197,,CN(C)c1ccc(C(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,7.12,226.17,5.97,5.6,4.0,4.0,1.0
CHEMBL1783527,,CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)CCCc6ccccc6)C(O)CC3(C)C5CCC4C2(C)CS1,7.12,476.4,7.68,8.0,4.0,4.0,1.0
CHEMBL188821,,c1cc(Cn+2ccc(N3CCCCC3)cc2)ccc1Cn+1ccc(N2CCCCC2)cc1,7.12,172.14000000000001,4.34,5.4,2.0,2.0,1.0
CHEMBL306175,,O=C(CCC1CCN(Cc2ccccc2Cl)CC1)c1ccc2c(c1)CCN2,7.12,211.57999999999998,5.18,5.2,3.0,3.0,1.0
CHEMBL1783521,,CNC(C)C1C(O)CC2(C)C3CCC4C5(C)CSC(C(C)C)=NC5CCC45CC35C(=O)CC12C,7.12,440.37,5.33,8.0,4.0,4.0,1.0
CHEMBL4456435,,NC(Cc1cnHc2ccccc12)C(=O)NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.12,238.18,6.03,6.1,4.0,4.0,1.0
CHEMBL102142,,Cc1ccc(C(=O)NC(=S)NCCOCCN(C)Cc2ccccc2)cc1,7.11,214.18,2.75,2.6,5.0,5.0,0.0
CHEMBL131210,,Cc1cc(C)cc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)c1,7.11,194.13,4.28,3.1,5.0,5.0,0.0
CHEMBL3234592,,O/N=C/c1nccc(CCCCCNc2c3c(nc4ccccc24)CCCC3)c1O,7.11,180.12,4.85,3.4,3.0,4.0,0.0
CHEMBL284938,,CCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1C2,7.11,228.16,3.87,5.4,4.0,4.0,1.0
CHEMBL4743674,,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,7.11,297.63,3.38,1.9,8.0,8.0,1.0
CHEMBL242191,,COc1ccccc1CN(C)CCCCCCNC1=CC(=O)C(NCCCCCCN(C)Cc2ccccc2OC)=CC1=O,7.11,408.28000000000003,5.49,8.0,7.0,8.0,2.0
CHEMBL172442,,CCN+(C)(CCCCCCOCCCCCCCCOCCCCCCN+(C)(CC)Cc1ccccc1OC)Cc1ccccc1OC,7.11,452.32,9.83,8.0,6.0,6.0,2.0
CHEMBL3623548,,CC(C)n1cc(C(=O)C(F)(F)F)cn1,7.11,133.05,2.21,2.0,1.0,1.0,0.0
CHEMBL3751866,,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,7.11,188.14000000000001,6.65,4.9,3.0,3.0,0.0
CHEMBL3604198,,CN(C)c1ccc(C(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,7.11,238.18,6.36,6.1,4.0,4.0,1.0
CHEMBL132030,,Nc1c2c(nc3cccc(F)c13)CCCC2,7.11,81.05,2.83,1.7,1.0,1.0,0.0
CHEMBL4164761,,CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2n+(C)c1,7.11,148.08,1.08,0.9,5.0,5.0,0.0
CHEMBL4208961,,Cc1cc(=O)oc2cc(OCc3ccn+(Cc4ccccc4Br)cc3)ccc12,7.11,135.92000000000002,4.78,1.0,2.0,2.0,0.0
CHEMBL542497,,CCC1=CC2CC(C1)Cc1nc3ccccc3c(N)c12,7.11,122.10000000000001,4.2,4.2,1.0,1.0,0.0
CHEMBL4756262,,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)cc1,7.1,330.21000000000004,3.12,1.6,10.0,10.0,1.0
CHEMBL4085450,,O=C1C(=O)N(C(=O)c2ccccc2)c2ccc(CN3CCCCC3)cc21,7.1,184.11,3.04,2.4,5.0,5.0,0.0
CHEMBL105017,,c1ccc2c(c1)cccn+2CCCCCCCCCn+1cccc2ccccc21,7.1,108.09,6.0,4.5,0.0,0.0,0.0
CHEMBL3632993,,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,7.1,339.66,7.66,8.0,5.0,5.0,1.0
CHEMBL3632989,,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,7.1,291.62,6.1,6.2,5.0,5.0,1.0
CHEMBL3632994,,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,7.1,351.67,8.05,8.0,5.0,5.0,1.0
CHEMBL4800558,,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccccc1,7.1,269.62,3.38,1.9,7.0,7.0,1.0
CHEMBL65018,,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCN4CCOCC4)ccc3N(C)C12,7.1,344.24,3.82,7.3,7.0,7.0,2.0
CHEMBL191314,,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2c4ccccc4cc4ccccc24)C3=O)c1,7.1,276.15999999999997,8.79,3.9,7.0,7.0,1.0
