Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Potency Category
CHEMBL75985,,,508.71,2.0,7.2,336,c1cnc2nc3c(c(NCCCCCCCCNc4c5c(nc6ncccc46)CCCC5)c2c1)CCCC3,IC50,'=',1.9,nM,8.72,,,UO_0000065,17.14,0.31,1.52,11.53,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,1.9,Very Potent (8-9)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',6.2,nM,8.21,,,UO_0000065,21.63,0.4,3.85,21.17,1,CHEMBL4334660,Inhibition of human recombinant AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate by Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4334423,1,Scientific Literature,Medchemcomm,2019.0,CHEMBL3307715,,,,6.2,Very Potent (8-9)
CHEMBL4243474,,,326.4,1.0,5.18,10,COc1ccc2c(c1)C/C(=C/c1ccccc1-c1ccccc1)C2=O,IC50,'=',29.8,nM,7.53,,,UO_0000065,23.06,0.41,2.35,28.62,0,CHEMBL4233921,Inhibition of human recombinant AChE using acetylthiocholine as substrate by UV-visible spectrophotometric Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4229448,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,,,,,29.8,Potent (7-8)
CHEMBL4240861,,,392.46,1.0,5.32,13,COc1ccc2c(c1)C/C(=C/c1ccccc1-c1ccc3nc(N)ccc3c1)C2=O,IC50,'=',14.7,nM,7.83,,,UO_0000065,19.96,0.36,2.51,12.01,0,CHEMBL4233921,Inhibition of human recombinant AChE using acetylthiocholine as substrate by UV-visible spectrophotometric Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4229448,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,,,,,14.7,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',6.0,nM,8.22,,,UO_0000065,21.66,0.4,3.86,21.21,1,CHEMBL3419741,Inhibition of human recombinant AChE after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3414441,1,Scientific Literature,Eur J Med Chem,2015.0,,,,,0.006,Very Potent (8-9)
CHEMBL219264,,,548.68,1.0,4.89,16f,COc1cc(CCC(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,IC50,'=',8.39,nM,8.08,,,UO_0000065,14.72,0.28,3.19,7.29,0,CHEMBL912241,Inhibition of human AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138205,1,Scientific Literature,J Med Chem,2006.0,,,,,8.39,Very Potent (8-9)
CHEMBL219316,,,534.66,1.0,4.5,16e,COc1cc(CCC(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,IC50,'=',59.0,nM,7.23,,,UO_0000065,13.52,0.25,2.73,6.52,0,CHEMBL912241,Inhibition of human AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138205,1,Scientific Literature,J Med Chem,2006.0,,,,,59.0,Potent (7-8)
CHEMBL4209803,,,398.46,0.0,4.28,10j,Cc1cccc(C(=O)Nc2ccc3c(c2)CN(C(=O)c2cccc(C)c2)C(=O)C3)c1,IC50,'=',0.01352,nM,10.87,,,UO_0000065,27.28,0.49,6.59,16.35,0,CHEMBL4192783,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4190278,1,Scientific Literature,Eur J Med Chem,2017.0,,,,,13.52,Extremely Potent (pIC50 ≥ 9)
CHEMBL3235503,,,514.76,2.0,7.45,Cystamine-tacrine,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,IC50,'=',5.04,nM,8.3,,,UO_0000065,16.12,0.31,0.85,16.65,1,CHEMBL4192806,Inhibition of human AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4190279,1,Scientific Literature,Eur J Med Chem,2017.0,,,,,5.04,Very Potent (8-9)
CHEMBL555214,,,672.57,2.0,10.05,18a,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl,IC50,'=',0.45,nM,9.35,,,UO_0000065,15.59,0.3,-0.7,18.75,0,CHEMBL828047,Inhibitory concentration against Acetylcholinesterase from human erythrocytes,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1142714,1,Scientific Literature,J Med Chem,2005.0,,,,,0.45,Extremely Potent (pIC50 ≥ 9)
CHEMBL75121,,,415.49,1.0,5.11,AP-2238,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,IC50,'=',44.5,nM,7.35,,,UO_0000065,17.69,0.32,2.24,14.16,1,CHEMBL832483,Inhibitory concentration Acetylcholinesterase,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1142714,1,Scientific Literature,J Med Chem,2005.0,,,,,44.5,Potent (7-8)
CHEMBL93619,,,350.46,0.0,4.68,1n,COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,IC50,'=',7.096,nM,8.15,,,UO_0000065,23.25,0.43,3.47,21.17,1,CHEMBL641020,Inhibition against Acetylcholinesterase (AChE),B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1129655,1,Scientific Literature,J Med Chem,1996.0,,,,,0.851,Very Potent (8-9)
CHEMBL433379,,,334.46,0.0,4.98,table 1 ID 2,Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,IC50,'=',7.8,nM,8.11,,,UO_0000065,24.24,0.44,3.13,27.7,1,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,7.8,Very Potent (8-9)
CHEMBL95020,,,375.47,0.0,4.17,table 1 ID 22,O=C1Cc2c(ccc3c(CCC4CCN(Cc5ccccc5)CC4)noc23)N1,IC50,'=',3.6,nM,8.44,,,UO_0000065,22.49,0.41,4.27,14.47,1,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,3.6,Very Potent (8-9)
CHEMBL92460,,,320.44,0.0,4.67,69,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,IC50,'=',55.0,nM,7.26,,,UO_0000065,22.66,0.41,2.59,24.8,1,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,55.0,Potent (7-8)
CHEMBL3417009,,,392.97,1.0,5.19,31,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCC2)CC1,IC50,'=',16.0,nM,7.8,,,UO_0000065,19.84,0.39,2.61,14.03,1,CHEMBL4268098,Mixed type competitive inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured every 1 min for 10 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4265938,1,Scientific Literature,Eur J Med Chem,2018.0,,,,,16.0,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',10.0,nM,8.0,,,UO_0000065,21.08,0.39,3.64,20.63,1,CHEMBL4273241,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition and measured for 5 mins by Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4270563,1,Scientific Literature,Eur J Med Chem,2018.0,,,,,10.0,Very Potent (8-9)
CHEMBL4285779,,,420.51,0.0,3.83,13,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,IC50,'=',33.0,nM,7.48,,,UO_0000065,17.79,0.33,3.65,10.42,0,CHEMBL4273241,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition and measured for 5 mins by Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4270563,1,Scientific Literature,Eur J Med Chem,2018.0,,,,,33.0,Potent (7-8)
CHEMBL95,TACRINE,4.0,198.27,0.0,2.7,1,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',77.0,nM,7.11,,,UO_0000065,35.88,0.65,4.41,18.28,1,CHEMBL1837219,Inhibition of human AChE by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1833829,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,,,,,0.077,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',25.0,nM,7.6,,,UO_0000065,20.03,0.37,3.24,19.61,1,CHEMBL5224787,Inhibition of AChE (unknown origin) by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5223116,1,Scientific Literature,Bioorg Med Chem Lett,2022.0,,,INHIBITOR,,0.025,Potent (7-8)
CHEMBL5268019,,,338.41,0.0,3.19,37c,COc1ccc(NC(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1,IC50,'=',9.78,nM,8.01,,,UO_0000065,23.67,0.44,4.82,13.66,0,CHEMBL5241709,Inhibition of AChE (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5241074,1,Scientific Literature,Eur J Med Chem,2021.0,,,INHIBITOR,,9.78,Very Potent (8-9)
CHEMBL5289994,,,426.43,0.0,3.22,47d,COc1ccc(C(=O)N2Cc3ccc(N4C(=O)c5ccccc5C4=O)cc3CC2=O)cc1,IC50,'=',81.85,nM,7.09,,,UO_0000065,16.62,0.3,3.87,8.44,0,CHEMBL5241709,Inhibition of AChE (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5241074,1,Scientific Literature,Eur J Med Chem,2021.0,,,INHIBITOR,,81.85,Potent (7-8)
CHEMBL5286535,,,330.29,0.0,3.9,48f,COc1cc(/C=C/c2nnc(-c3ccc(F)cc3F)o2)ccc1O,IC50,'=',0.19,nM,9.72,,,UO_0000065,29.43,0.55,5.82,14.22,0,CHEMBL5241709,Inhibition of AChE (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5241074,1,Scientific Literature,Eur J Med Chem,2021.0,,,INHIBITOR,,0.19,Extremely Potent (pIC50 ≥ 9)
CHEMBL5272974,,,410.21,0.0,3.91,52d,COc1ccc(/C=C/C(=O)c2cc(I)c(OC)cc2O)cc1,IC50,'=',10.96,nM,7.96,,,UO_0000065,19.41,0.49,4.05,14.28,0,CHEMBL5241709,Inhibition of AChE (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5241074,1,Scientific Literature,Eur J Med Chem,2021.0,,,INHIBITOR,,10.96,Potent (7-8)
CHEMBL3356530,,,397.48,0.0,4.08,14,O=C1C=C(NCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21,IC50,'=',14.3,nM,7.84,,,UO_0000065,19.74,0.36,3.76,11.03,0,CHEMBL3387411,Inhibition of human recombinant AChE after 5 mins by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3351527,1,Scientific Literature,J Med Chem,2014.0,,,,,14.3,Potent (7-8)
CHEMBL591729,,,289.38,0.0,2.16,Physostigmine,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@]1(C)N2C,IC50,'=',28.0,nM,7.55,,,UO_0000065,26.1,0.49,5.39,16.86,0,CHEMBL5134981,Inhibition of AChE (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5131486,1,Scientific Literature,Bioorg Med Chem Lett,2022.0,,,INHIBITOR,,0.0279999999999999,Potent (7-8)
CHEMBL5219098,,,670.94,2.0,9.35,100,O=c1c(NCCCCCCCc2c3c(nc4ccccc24)CCCC3)c(NCCCCCCCc2c3c(nc4ccccc24)CCCC3)c1=O,IC50,'=',13.0,nM,7.89,,,UO_0000065,11.75,0.22,-1.46,9.39,0,CHEMBL5215030,Inhibition of human AchE by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5214881,1,Scientific Literature,Eur J Med Chem,2021.0,,,INHIBITOR,,13.0,Potent (7-8)
CHEMBL137059,,,665.06,2.0,8.7,14,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1)Cc1ccccc1,IC50,'=',37.15,nM,7.43,,,UO_0000065,11.17,0.21,-1.27,18.29,0,CHEMBL638449,Inhibitory concentration against acetylcholinesterase from human erythrocytes,B,BAO_0000019,assay format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1136713,1,Scientific Literature,J Med Chem,2003.0,,,,,7.43,Potent (7-8)
